Krause's sorrel,Polygonaceae
Krauss' spikemoss,Selaginellaceae
krekre,Melastomataceae
Kremmling milkvetch,Fabaceae
Kristinsson's felt lichen,Peltigeraceae
Krog's tube lichen,Parmeliaceae
Kruckeberg's campion,Caryophyllaceae
Kruckeberg's hollyfern,Dryopteridaceae
krugiodendron,Rhamnaceae
Krug's clearweed,Urticaceae
Krug's darlingplum,Rhamnaceae
Krug's foldwing,Acanthaceae
Krug's peacock orchid,Orchidaceae
Krug's roughleaf,Melastomataceae
Krug's spikemoss,Selaginellaceae
Krug's sweetwood,Lauraceae
Krug's white morning-glory,Convolvulaceae
Krukeberg's jewelflower,Brassicaceae
kuawawaenohu,Caryophyllaceae
kudzu,Fabaceae
kuhi'aikamo'owahie,Campanulaceae
kukaemoa,Rutaceae
Kula stenogyne,Lamiaceae
Kuleshan sarcogyne lichen,Acarosporaceae
kuma bamboo grass,Poaceae
kummerowia,Fabaceae
kumquat,Rutaceae
Kunana pepperwort,Brassicaceae
Kunth's beaksedge,Cyperaceae
Kunth's cyanea,Campanulaceae
Kunth's evening primrose,Onagraceae
Kunth's hacksaw fern,Blechnaceae
Kunth's maiden fern,Thelypteridaceae
Kunth's onion,Liliaceae
Kunth's smallgrass,Poaceae
Kura clover,Fabaceae
Kure Atoll nehe,Asteraceae
Kurile larch,Pinaceae
Kurogane holly,Aquifoliaceae
Kuroiwa grass,Poaceae
kwahu,Acanthaceae
Kwakiutl's hollyfern,Dryopteridaceae
kwini,Anacardiaceae
Kyasuma grass,Poaceae
kybean gum,Myrtaceae
La Cruz manzanita,Ericaceae
la graciosa thistle,Asteraceae
La Panza manzanita,Ericaceae
La Plata sandspurry,Caryophyllaceae
La Playa Springs tansyaster,Asteraceae
La Purissima manzanita,Ericaceae
Labillardiere's clover,Fabaceae
lablab,Fabaceae
labordia,Loganiaceae
Labrador bryum moss,Bryaceae
Labrador buttercup,Ranunculaceae
Labrador cup lichen,Cladoniaceae
Labrador Indian paintbrush,Scrophulariaceae
Labrador lecidea lichen,Lecideaceae
Labrador lousewort,Scrophulariaceae
Labrador tea,Ericaceae
Labrador willow,Salicaceae
lac tree,Sapindaceae
lace grass,Poaceae
lace hedgehog cactus,Cactaceae
lace lipfern,Pteridaceae
lacebark,Bromeliaceae
lacefern,Pteridaceae
laceflower,Apiaceae
laceleaf,Araceae
lace-leaved rockdaisy,Asteraceae
lacelip lady's tresses,Orchidaceae
laceshrub,Rosaceae
lacespine nipple cactus,Cactaceae
Lacey oak,Fagaceae
lachenalia,Liliaceae
lachnanthes,Haemodoraceae
Lackschewitz's fleabane,Asteraceae
Lackschewitz's milkvetch,Fabaceae
lacy germander,Lamiaceae
lacy maiden fern,Thelypteridaceae
lacy phacelia,Hydrophyllaceae
lacy spleenwort,Aspleniaceae
lacy tansyaster,Asteraceae
lacy thistle,Asteraceae
ladder brake,Pteridaceae
ladder buckwheat,Polygonaceae
ladder spleenwort,Aspleniaceae
ladies' bonnet orchid,Orchidaceae
ladies' false fleabane,Asteraceae
ladies' tobacco,Asteraceae
ladiestongue mustard,Brassicaceae
ladies'-tresses,Orchidaceae
Lady Bird's centaury,Gentianaceae
Lady Doorly's morning-glory,Convolvulaceae
lady lupine,Fabaceae
lady of the night cactus,Cactaceae
lady of the night orchid,Orchidaceae
lady orchid,Orchidaceae
lady tulip,Liliaceae
ladyfern,Dryopteridaceae
ladyfinger cactus,Cactaceae
lady's mantle,Rosaceae
lady's nightcap,Convolvulaceae
lady's slipper,Orchidaceae
lady's tresses,Orchidaceae
lady's-mantle,Rosaceae
laelia,Orchidaceae
laetia,Flacourtiaceae
lagascea,Asteraceae
lagenaria,Cucurbitaceae
lagenocarpus,Cyperaceae
lagerstroemia,Lythraceae
lagetta,Thymelaeaceae
Lagos rubbertree,Moraceae
Lagos silkrubbertree,Apocynaceae
lagotis,Scrophulariaceae
lagrimas de la virgen,Iridaceae
Laguna Beach liveforever,Crassulaceae
Laguna Mountain alumroot,Saxifragaceae
Laguna Mountain jewelflower,Brassicaceae
laguncularia,Combretaceae
Lahontan milkvetch,Fabaceae
Lake Almanor clarkia,Onagraceae
Lake County dwarf-flax,Linaceae
Lake County mock stonecrop,Crassulaceae
Lake Ella hawthorn,Rosaceae
Lake Huron tansy,Asteraceae
Lake Louise arnica,Asteraceae
Lake Powell fleabane,Asteraceae
lake quillwort,Isoetaceae
Lake Tahoe draba,Brassicaceae
Lake Tahoe lupine,Fabaceae
Lake Tahoe serpentweed,Asteraceae
Lake Tahoe yellowcress,Brassicaceae
Lake Wales balm,Lamiaceae
lake willow dock,Polygonaceae
lakecress,Brassicaceae
Lakela's pinweed,Cistaceae
lakeshore bulrush,Cyperaceae
lakeshore nutrush,Cyperaceae
lakeshore panicgrass,Poaceae
lakeshore sedge,Cyperaceae
lakeside sunflower,Asteraceae
lallemantia,Lamiaceae
lama,Ebenaceae
Lamarck's bedstraw,Rubiaceae
Lamarck's trema,Ulmaceae
lamb succory,Asteraceae
Lamb's navel lichen,Umbilicariaceae
lambsquarters,Chenopodiaceae
lambstongue ragwort,Asteraceae
lamella pterygoneurum moss,Pottiaceae
lamiastrum,Lamiaceae
lamilla,Poaceae
lamp rush,Juncaceae
lampranthus,Aizoaceae
lanahale,Rutaceae
Lanai colicwood,Myrsinaceae
Lanai delissea,Campanulaceae
Lanai hala pepe,Liliaceae
Lanai island-aster,Asteraceae
Lanai islandmint,Lamiaceae
Lanai labordia,Loganiaceae
Lanai panicgrass,Poaceae
Lanai phyllostegia,Lamiaceae
Lanai pritchardia,Arecaceae
Lanai sandalwood,Santalaceae
Lanai sawsedge,Cyperaceae
Lanaihale cyrtandra,Gesneriaceae
lanate balsamroot,Asteraceae
lance asplenium,Aspleniaceae
lance fern,Pteridaceae
lance pottia moss,Pottiaceae
lance selfheal,Lamiaceae
lanceleaf anoda,Malvaceae
lanceleaf arnica,Asteraceae
lanceleaf beardtongue,Scrophulariaceae
lanceleaf blanketflower,Asteraceae
lanceleaf blazing star,Asteraceae
lanceleaf browneyes,Onagraceae
lanceleaf buckthorn,Rhamnaceae
lanceleaf buckwheat,Polygonaceae
lanceleaf cottonwood,Salicaceae
lanceleaf cyanea,Campanulaceae
lanceleaf figwort,Scrophulariaceae
lanceleaf fogfruit,Verbenaceae
lance-leaf goldenrod,Asteraceae
lanceleaf goldenweed,Asteraceae
lanceleaf grapefern,Ophioglossaceae
lanceleaf greenbrier,Smilacaceae
lanceleaf liveforever,Crassulaceae
lanceleaf loosestrife,Primulaceae
lanceleaf moonpod,Nyctaginaceae
lanceleaf nightshade,Solanaceae
lanceleaf polypody,Polypodiaceae
lanceleaf primrose-willow,Onagraceae
lanceleaf ragweed,Asteraceae
lanceleaf rattlebox,Fabaceae
lanceleaf rose gentian,Gentianaceae
lanceleaf sage,Lamiaceae
lanceleaf schlotheimia moss,Orthotrichaceae
lanceleaf springbeauty,Portulacaceae
lanceleaf thoroughwort,Asteraceae
lanceleaf thorow wax,Apiaceae
lanceleaf tickseed,Asteraceae
lanceleaf ticktrefoil,Fabaceae
lanceleaf twinsorus fern,Dryopteridaceae
lanceleaf violet,Violaceae
lanceleaf wakerobin,Liliaceae
lanceleaf water plantain,Alismataceae
lanceleaf wild licorice,Rubiaceae
lanceolateleaf rock moss,Orthotrichaceae
lancepod,Fabaceae
lancepod draba,Brassicaceae
lancewood,Lauraceae
land grass,Poaceae
landolphia,Apocynaceae
landolphia rubber,Apocynaceae
lands of papa pritchardia,Arecaceae
Lane Mountain milkvetch,Fabaceae
Lange's sedge,Cyperaceae
Langlois' fontinalis moss,Fontinalaceae
Langlois' violet,Violaceae
langloisia,Polemoniaceae
langsat,Meliaceae
Langsdorff's tobacco,Solanaceae
Langsdorf's copaifera,Fabaceae
Langsdorf's lousewort,Scrophulariaceae
lanilla,Poaceae
lansium,Meliaceae
Lanszwert's pea,Fabaceae
lantana,Verbenaceae
lapalapa,Araliaceae
Lapham's phlox,Polemoniaceae
laplacea,Theaceae
Lapland amphidium moss,Orthotrichaceae
Lapland beard lichen,Parmeliaceae
Lapland buttercup,Ranunculaceae
Lapland cornel,Cornaceae
Lapland hamatocaulis moss,Amblystegiaceae
Lapland lousewort,Scrophulariaceae
Lapland polysporina lichen,Acarosporaceae
Lapland poppy,Papaveraceae
lapland reedgrass,Poaceae
Lapland rosebay,Ericaceae
Lapland sedge,Cyperaceae
Lapoint beardtongue,Scrophulariaceae
laportea,Urticaceae
Laramie chickensage,Asteraceae
Laramie columbine,Ranunculaceae
larch,Pinaceae
larch dwarf mistletoe,Viscaceae
larchleaf beardtongue,Scrophulariaceae
Laredo flax,Linaceae
Laredo sandmat,Euphorbiaceae
large adderstongue,Ophioglossaceae
large beaksedge,Cyperaceae
large beardtongue,Scrophulariaceae
large boykinia,Saxifragaceae
large bullwort,Apiaceae
large buttercup,Ranunculaceae
large camas,Liliaceae
large clammyweed,Capparaceae
large false groundcherry,Solanaceae
large fever berry,Euphorbiaceae
large gallberry,Aquifoliaceae
large gray willow,Salicaceae
large Hawai'i lovegrass,Poaceae
large Indian breadroot,Fabaceae
large knotgrass,Poaceae
large knotweed,Polygonaceae
large leather-root,Fabaceae
large mountain fleabane,Asteraceae
large selenia,Brassicaceae
large St. Johnswort,Clusiaceae
large toothwort,Brassicaceae
large white petunia,Solanaceae
large whorled pogonia,Orchidaceae
large yellow loosestrife,Primulaceae
large yellow vetch,Fabaceae
largebract Indian breadroot,Fabaceae
largebract spiderling,Nyctaginaceae
largebract ticktrefoil,Fabaceae
largebracted plantain,Plantaginaceae
largecalyx cyrtandra,Gesneriaceae
largeflower aster,Asteraceae
largeflower baby blue eyes,Hydrophyllaceae
largeflower bellwort,Liliaceae
largeflower brunfelsia,Solanaceae
largeflower bush monkeyflower,Scrophulariaceae
largeflower crested coralroot,Orchidaceae
largeflower cyrtandra,Gesneriaceae
largeflower evening primrose,Onagraceae
largeflower fairybells,Liliaceae
largeflower false lobelia,Campanulaceae
largeflower false rosemary,Lamiaceae
largeflower fameflower,Portulacaceae
largeflower fleabane,Asteraceae
largeflower goldenweed,Asteraceae
largeflower hawksbeard,Asteraceae
largeflower heartleaf,Aristolochiaceae
large-flower hop clover,Fabaceae
largeflower jointweed,Polygonaceae
largeflower linanthus,Polemoniaceae
largeflower Mexican clover,Rubiaceae
largeflower milkweed,Asclepiadaceae
largeflower onion,Liliaceae
largeflower phacelia,Hydrophyllaceae
large-flower primrose-willow,Onagraceae
largeflower rose gentian,Gentianaceae
largeflower rushlily,Liliaceae
largeflower sage,Lamiaceae
largeflower skeletonplant,Asteraceae
largeflower skullcap,Lamiaceae
largeflower speargrass,Poaceae
largeflower speedwell,Scrophulariaceae
largeflower spike-primrose,Onagraceae
largeflower suncup,Onagraceae
largeflower tickseed,Asteraceae
largeflower Townsend daisy,Asteraceae
largeflower triteleia,Liliaceae
largeflower valerian,Valerianaceae
largeflower wild coffee,Rubiaceae
largeflower wild hollyhock,Malvaceae
largeflower woodvine,Rubiaceae
largeflower yellow false foxglove,Scrophulariaceae
largeflowered fiddleneck,Boraginaceae
largeflowered wintergreen,Pyrolaceae
largefruit amaranth,Amaranthaceae
largefruit beggarticks,Asteraceae
largefruit blacksnakeroot,Apiaceae
largefruit bladderpod,Brassicaceae
largefruit catchfly,Caryophyllaceae
largefruit sand verbena,Nyctaginaceae
largeglume bluegrass,Poaceae
largehead clover,Fabaceae
largehead sedge,Cyperaceae
largeleaf avens,Rosaceae
largeleaf bedstraw,Rubiaceae
largeleaf blackberry,Rosaceae
largeleaf brunnera,Boraginaceae
largeleaf cup lichen,Cladoniaceae
largeleaf fissidens moss,Fissidentaceae
largeleaf geigertree,Boraginaceae
largeleaf goldenrod,Asteraceae
largeleaf grass of Parnassus,Saxifragaceae
largeleaf gypsoplaca lichen,Gypsoplaceae
largeleaf jointweed,Polygonaceae
largeleaf leather-root,Fabaceae
largeleaf linden,Tiliaceae
largeleaf lupine,Fabaceae
largeleaf maidenhair,Pteridaceae
largeleaf marshpennywort,Apiaceae
largeleaf pennywort,Apiaceae
largeleaf phlox,Polemoniaceae
largeleaf phyllostegia,Lamiaceae
largeleaf pondweed,Potamogetonaceae
largeleaf rose gentian,Gentianaceae
largeleaf rosemallow,Malvaceae
largeleaf sandwort,Caryophyllaceae
largeleaf sphagnum,Sphagnaceae
largeleaf springparsley,Apiaceae
largeleaf thoroughwort,Asteraceae
largeleaf twinsorus fern,Dryopteridaceae
largeleaf waterleaf,Hydrophyllaceae
largeleaf wild indigo,Fabaceae
large-leaf yellow teatree,Myrtaceae
largepod pinweed,Cistaceae
larger western mountain aster,Asteraceae
largeroot morning-glory,Convolvulaceae
largeseed bittercress,Brassicaceae
largeseed forget-me-not,Boraginaceae
largeseed goosefoot,Chenopodiaceae
large-spike bristlegrass,Poaceae
largespike sedge,Cyperaceae
largespore map lichen,Rhizocarpaceae
largespore ulota moss,Orthotrichaceae
largestipule leather-root,Fabaceae
largetooth calcareous moss,Mniaceae
larkdaisy,Asteraceae
larkspur,Ranunculaceae
larkspurleaf monkshood,Ranunculaceae
larkspurleaf tickseed,Asteraceae
Larsen's ironweed,Asteraceae
Las Animas nakedwood,Rhamnaceae
Las Cuevas mountainbay,Myrtaceae
Las Vegas cryptantha,Boraginaceae
Las Vegas tumblemustard,Brassicaceae
lasianthaea,Asteraceae
lasianthus,Rubiaceae
Lassen County bluegrass,Poaceae
Lassen parsley,Apiaceae
Lassen sandverbena,Nyctaginaceae
lassicus lupine,Fabaceae
lassicus stitchwort,Caryophyllaceae
Last Chance Townsend daisy,Asteraceae
lastarriaea,Polygonaceae
late honeysuckle,Caprifoliaceae
late purple aster,Asteraceae
late snakeweed,Asteraceae
lateflowering goosefoot,Chenopodiaceae
lateflowering thoroughwort,Asteraceae
late-flowering yellow rattle,Scrophulariaceae
lateleaf oak,Fagaceae
lateral sedge,Cyperaceae
latexplant,Asclepiadaceae
lathberry,Myrtaceae
Latin American buttercup,Ranunculaceae
Latin American crowngrass,Poaceae
Latin American flatsedge,Cyperaceae
Latin American fleabane,Asteraceae
Latin American lady orchid,Orchidaceae
Latin American mock vervain,Verbenaceae
Latin American orchid,Orchidaceae
Latin American spleenwort,Aspleniaceae
Latin globemallow,Malvaceae
latticevein fern,Thelypteridaceae
lau lihilihi,Caryophyllaceae
launaea,Asteraceae
Laupahoehoe cyrtandra,Gesneriaceae
Laupahoehoe phyllostegia,Lamiaceae
laurel,Ericaceae
laurel amarillo,Lauraceae
laurel avispillo,Lauraceae
laurel clockvine,Acanthaceae
laurel de paloma,Lauraceae
laurel espada,Lauraceae
laurel greenbrier,Smilacaceae
laurel magnolia,Magnoliaceae
laurel oak,Fagaceae
laurel sassafras,Lauraceae
laurel sumac,Anacardiaceae
laurel willow,Salicaceae
laurel-leaf pigeonwings,Fabaceae
laurel-leaf snailseed,Menispermaceae
laurel-leaf soldierbush,Boraginaceae
laurel-leaf swordfern,Dryopteridaceae
Laurent's cliff fern,Dryopteridaceae
Laurent's milkvetch,Fabaceae
Laurent's sedge,Cyperaceae
Laurent's willow,Salicaceae
laurera lichen,Trypetheliaceae
Laurer's desmatodon moss,Pottiaceae
Laurer's thelocarpon lichen,Acarosporaceae
laurustinus,Caprifoliaceae
Lava aster,Asteraceae
lava bur cucumber,Cucurbitaceae
lava clermontia,Campanulaceae
lava cyrtandra,Gesneriaceae
lava dock,Polygonaceae
lava dubautia,Asteraceae
lava hau kuahiwi,Malvaceae
lava lobelia,Campanulaceae
lava melicope,Rutaceae
lavafield false ohelo,Thymelaeaceae
lavafield jackbean,Fabaceae
lavaflow nehe,Asteraceae
Lavalle corktree,Rutaceae
lavandin,Lamiaceae
lavaslope centaury,Gentianaceae
lavaslope false lobelia,Campanulaceae
lavender,Lamiaceae
lavender bladderwort,Lentibulariaceae
lavender cotton,Asteraceae
lavender oldfield aster,Asteraceae
lavender sage,Lamiaceae
lavender scallops,Crassulaceae
lavender thoroughwort,Asteraceae
lavender thrift,Plumbaginaceae
lavender woollystar,Polemoniaceae
lavenderleaf sundrops,Onagraceae
Lavin's milkvetch,Fabaceae
lawn marshpennywort,Apiaceae
lawndaisy,Asteraceae
lawngrass,Poaceae
lawsonia,Lythraceae
Lawton's racomitrium moss,Grimmiaceae
lax hornpod,Loganiaceae
lax panicgrass,Poaceae
laxflower,Asteraceae
lax-flowered green orchid,Orchidaceae
laxleaf yelloweyed grass,Xyridaceae
Laxmann's milkvetch,Fabaceae
Layne's monkeyflower,Scrophulariaceae
Layne's ragwort,Asteraceae
Laysan bur cucumber,Cucurbitaceae
Le Conte's flatsedge,Cyperaceae
Le Conte's thistle,Asteraceae
leach orchid,Orchidaceae
leachlobe cyphomeris,Nyctaginaceae
Leach's triteleia,Liliaceae
lead lichen,Pannariaceae
leadplant,Fabaceae
leadtree,Fabaceae
Leadville milkvetch,Fabaceae
leadwood,Combretaceae
leadwort,Plumbaginaceae
leaf between flower,Boraginaceae
leafbract,Malvaceae
leafcover saltweed,Chenopodiaceae
leafflower,Euphorbiaceae
leafless beaked lady orchid,Orchidaceae
leafless bentspur orchid,Orchidaceae
leafless ghostplant,Gentianaceae
leafless orchid,Orchidaceae
leafless swallow-wort,Asclepiadaceae
leafless vanilla,Orchidaceae
leafstem tickseed,Asteraceae
leafy ballart,Santalaceae
leafy blackberry,Rosaceae
leafy bladderwort,Lentibulariaceae
leafy brickellbush,Asteraceae
leafy broom,Fabaceae
leafy bulrush,Cyperaceae
leafy desertdandelion,Asteraceae
leafy false goldenweed,Asteraceae
leafy fiddleleaf,Hydrophyllaceae
leafy fleabane,Asteraceae
leafy goosefoot,Chenopodiaceae
leafy heliotrope,Boraginaceae
leafy horseweed,Asteraceae
leafy lespedeza,Fabaceae
leafy nama,Hydrophyllaceae
leafy pea,Fabaceae
leafy pondweed,Potamogetonaceae
leafy prairie clover,Fabaceae
leafy raillardiopsis,Asteraceae
leafy reedgrass,Poaceae
leafy rockdaisy,Asteraceae
leafy rosemary-mint,Lamiaceae
leafy skeletongrass,Poaceae
leafy skyrocket,Polemoniaceae
leafy spurge,Euphorbiaceae
leafy vanilla,Orchidaceae
leafy wildparsley,Apiaceae
leafy willowherb,Onagraceae
leafybract dwarf rush,Juncaceae
leafystem orchid,Orchidaceae
leafystem saxifrage,Saxifragaceae
lean flatsedge,Cyperaceae
leandra,Melastomataceae
least adderstongue,Ophioglossaceae
least basil,Lamiaceae
least duckweed,Lemnaceae
least halberd fern,Dryopteridaceae
least navarretia,Polemoniaceae
least snapdragon,Scrophulariaceae
least snoutbean,Fabaceae
least willow,Salicaceae
leastdaisy,Asteraceae
leather flower,Ranunculaceae
leather oak,Fagaceae
leather spineflower,Polygonaceae
leatherfern,Pteridaceae
leatherleaf,Ericaceae
leatherleaf airplant,Bromeliaceae
leatherleaf arrowwood,Caprifoliaceae
leatherleaf cyanea,Campanulaceae
leatherleaf eelvine,Ericaceae
leatherleaf goldback fern,Pteridaceae
leatherleaf spiderwort,Commelinaceae
leatherleaf wild coffee,Rubiaceae
leatherpetal,Crassulaceae
leather-root,Fabaceae
leatherstem,Euphorbiaceae
leatherweed,Euphorbiaceae
leatherwood,Thymelaeaceae
leathery colicwood,Myrsinaceae
leathery grapefern,Ophioglossaceae
leathery knotweed,Polygonaceae
leathery polypody,Polypodiaceae
leathery pore lichen,Pertusariaceae
leathery rush,Juncaceae
Leavenworth's eryngo,Apiaceae
Leavenworth's goldenrod,Asteraceae
Leavenworth's sedge,Cyperaceae
Leavenworth's tickseed,Asteraceae
Leavenworth's vetch,Fabaceae
lecania lichen,Bacidiaceae
lecanora disc lichen,Physciaceae
lecanora lichenoconium lichen,Uncertain Lichen Family
lecanora map lichen,Rhizocarpaceae
leche de perra,Apocynaceae
lechecillo,Euphorbiaceae
lechuguilla,Agavaceae
lecidea lichen,Lecideaceae
lecidella lichen,Lecanoraceae
lecidoma lichen,Psoraceae
leciophysma lichen,Collemataceae
Leconte's barrel cactus,Cactaceae
lecythis,Lecythidaceae
ledge stonecrop,Crassulaceae
Ledingham's false dragonhead,Lamiaceae
Leding's hedgehog cactus,Cactaceae
leechbrush,Santalaceae
leechbush,Loranthaceae
leechleaf blazingstar,Loasaceae
leechleaf cyanea,Campanulaceae
leechleaf delissea,Campanulaceae
Leedy's stonecrop,Crassulaceae
Leggett's pinweed,Cistaceae
legousia,Campanulaceae
Lehmann lovegrass,Poaceae
Lehmann's rockjasmine,Primulaceae
lehua,Myrtaceae
lehua 'ahihi,Myrtaceae
lehua makanoe,Primulaceae
lehua papa,Myrtaceae
Leiberg stonecrop,Crassulaceae
Leiberg's bittercress,Brassicaceae
Leiberg's bluegrass,Poaceae
Leiberg's brachythecium moss,Brachytheciaceae
Leiberg's clover,Fabaceae
Leiberg's fleabane,Asteraceae
Leiberg's milkvetch,Fabaceae
Leiberg's panicum,Poaceae
Leiberg's phacelia,Hydrophyllaceae
Leiberg's ptychomitrium moss,Ptychomitriaceae
Leiberg's umbrellawort,Apiaceae
Leiberg's waterlily,Nymphaeaceae
Leichardt-bean,Fabaceae
Leichhardt's datura,Solanaceae
Leichhardt's duboisia,Solanaceae
leioderma lichen,Pannariaceae
leiohi'iaka,Rutaceae
leiophyllum,Ericaceae
lellingeria,Grammitidaceae
Lemhi halimolobos,Brassicaceae
Lemhi milkvetch,Fabaceae
Lemhi penstemon,Scrophulariaceae
Lemieux's rush,Juncaceae
Lemington hawthorn,Rosaceae
Lemmon's alkaligrass,Poaceae
Lemmon's beggarticks,Asteraceae
Lemmon's brickellbush,Asteraceae
Lemmon's canarygrass,Poaceae
Lemmon's candyleaf,Asteraceae
Lemmon's catchfly,Caryophyllaceae
Lemmon's ceanothus,Rhamnaceae
Lemmon's cinquefoil,Rosaceae
Lemmon's cloak fern,Pteridaceae
Lemmon's clover,Fabaceae
Lemmon's cologania,Fabaceae
Lemmon's fleabane,Asteraceae
Lemmon's hawkweed,Asteraceae
Lemmon's hollyfern,Dryopteridaceae
Lemmon's Indian paintbrush,Scrophulariaceae
Lemmon's jewelflower,Brassicaceae
Lemmon's keckiella,Scrophulariaceae
Lemmon's lessingia,Asteraceae
Lemmon's linanthus,Polemoniaceae
Lemmon's lupine,Fabaceae
Lemmon's marigold,Asteraceae
Lemmon's milkvetch,Fabaceae
Lemmon's milkweed,Asclepiadaceae
Lemmon's mustard,Brassicaceae
Lemmon's needlegrass,Poaceae
Lemmon's onion,Liliaceae
Lemmon's phacelia,Hydrophyllaceae
Lemmon's poppy,Papaveraceae
Lemmon's ragwort,Asteraceae
Lemmon's rockcress,Brassicaceae
Lemmon's rockdaisy,Asteraceae
Lemmon's rubberweed,Asteraceae
Lemmon's sage,Lamiaceae
Lemmon's sedge,Cyperaceae
Lemmon's snakeroot,Asteraceae
Lemmon's wild cabbage,Brassicaceae
Lemmon's wildginger,Aristolochiaceae
Lemmon's willow,Salicaceae
Lemmon's yampah,Apiaceae
lemon,Rutaceae
lemon beebalm,Lamiaceae
lemon beebrush,Verbenaceae
lemon bottlebrush,Myrtaceae
lemon grass,Poaceae
lemon lichen,Candelariaceae
lemon lily,Liliaceae
lemon saptree,Clusiaceae
lemon scurfpea,Fabaceae
lemon thyme,Lamiaceae
lemonade sumac,Anacardiaceae
lemon-flower gum,Myrtaceae
lemonscent,Asteraceae
lemonscented gum,Myrtaceae
lemonscented madia,Asteraceae
lemonyellow false goldenaster,Asteraceae
lemonyellow iris,Iridaceae
lemonyellow rosemallow,Malvaceae
lempholemma lichen,Lichinaceae
lengua de vaca,Araceae
lenophyllum,Crassulaceae
lens pod milkvetch,Fabaceae
lenspod whitetop,Brassicaceae
lenten-rose,Ranunculaceae
lentil,Fabaceae
lentil vetch,Fabaceae
leochilus,Orchidaceae
Leonard's beardtongue,Scrophulariaceae
Leonard's skullcap,Lamiaceae
leoncita false foxglove,Scrophulariaceae
leopard lily,Liliaceae
leopoldinia,Arecaceae
Leopold's rush,Juncaceae
lepanthopsis,Orchidaceae
lepianthes,Piperaceae
lepidopilum moss,Callicostaceae
lepisorus,Polypodiaceae
Leprevost's helminthocarpon lichen,Graphidaceae
leproloma lichen,Pannariaceae
leptarrhena,Saxifragaceae
leptobryum moss,Bryaceae
leptocereus,Cactaceae
leptochidium lichen,Placynthiaceae
